MTS793|MPT|FRA|1|2|,|/|:|33|1|1|A

Acquisition de données						Temps :	532,43457	Sec	06/03/2012 12:10:18
Temps	Ch 1 Deplacement	Ch 1 Extenso	Ch 1 Extenso-ext	Ch 1 Force
Sec	mm	mm	mm	kN
189,00098	1,8875051	0,89649868	0,2145721	7,3257737
189,20117	1,890021	0,89775729	0,21486874	7,3302908
189,40137	1,8924087	0,89914876	0,21517445	7,3412118
189,60156	1,8941897	0,90022206	0,21545212	7,3166285
189,80176	1,8966573	0,90161133	0,21574923	7,3469114
190,00195	1,8982744	0,9028253	0,21604255	7,3463302
190,20215	1,9003141	0,903992	0,21635015	7,3377013
190,40234	1,9014162	0,90530121	0,21662974	7,3349066
190,60254	1,9044477	0,90658152	0,21690038	7,347012
190,80273	1,9060808	0,90771973	0,21711746	7,3238778
191,00293	1,9080341	0,90896934	0,21745954	7,3339267
191,20313	1,9099289	0,9101851	0,21768689	7,3399615
191,40332	1,9115752	0,91148871	0,21800262	7,3529911
191,60352	1,9145691	0,91262692	0,21826074	7,3431578
191,80371	1,9170707	0,91384071	0,21854162	7,3411574
192,00391	1,9176418	0,91494805	0,21882097	7,3287778
192,2041	1,9200683	0,9163205	0,2191169	7,3408566
192,4043	1,9216132	0,91756558	0,21944146	7,3539762
192,60449	1,924392	0,91883385	0,21970554	7,3387194
192,80469	1,9260043	0,9200235	0,21995541	7,3542223
193,00488	1,9282955	0,92115998	0,22025467	7,3434949
193,20508	1,9305348	0,9225049	0,22052079	7,3452115
193,40527	1,9321454	0,92368722	0,2207838	7,3338542
193,60547	1,9340932	0,92492485	0,22112946	7,335361
193,80566	1,9355989	0,92620111	0,22146688	7,3369679
194,00586	1,9381678	0,92746103	0,22170605	7,3549213
194,20605	1,9400567	0,92866677	0,22197299	7,3401999
194,40625	1,9425029	0,93009454	0,22229455	7,3455205
194,60645	1,94327	0,93133801	0,22262625	7,3469896
194,80664	1,9453275	0,93232	0,22283666	7,3410392
195,00684	1,947636	0,93365473	0,22312997	7,3481975
195,20703	1,9502532	0,93484455	0,22342804	7,3455386
195,40723	1,953007	0,93609732	0,22375724	7,3697405
195,60742	1,9543016	0,93711466	0,22403993	7,3412914
195,80762	1,9562018	0,93842977	0,22431988	7,3418851
196,00781	1,9583851	0,93978423	0,22460924	7,3532252
196,20801	1,9597489	0,94097453	0,22488417	7,3520546
196,4082	1,962108	0,94237006	0,22515444	7,3534799
196,6084	1,9638515	0,94368488	0,22547352	7,3625851
196,80859	1,9663799	0,94488966	0,22575524	7,359993
197,00879	1,969077	0,94614226	0,22604091	7,3553629
197,20898	1,9707257	0,94732523	0,22636367	7,3486848
197,40918	1,9727737	0,94863242	0,22665125	7,3603821
197,60938	1,974048	0,9498865	0,22692093	7,3408694
197,80957	1,9755518	0,95116705	0,22724395	7,3657527
198,00977	1,9788164	0,95240259	0,22755812	7,3568449
198,20996	1,9800717	0,95356107	0,22781062	7,3453455
198,41016	1,9824737	0,95490396	0,22813614	7,3577023
198,61035	1,9848049	0,95624113	0,22847427	7,3577976
198,81055	1,9858474	0,9572596	0,22873203	7,3247671
199,01074	1,9879788	0,95867687	0,229035	7,3493252
199,21094	1,9892037	0,96007985	0,22935431	7,358922
199,41113	1,9913423	0,96125227	0,2296636	7,3430562
199,61133	1,9939595	0,96229637	0,22991157	7,3275714
199,81152	1,9957006	0,96379477	0,23022503	7,3676591
200,01172	1,9979692	0,96484756	0,23048624	7,3508592
200,21191	1,9999164	0,96619117	0,23077478	7,3439803
200,41211	2,001605	0,96738702	0,23106509	7,3517318
200,6123	2,0040655	0,96865416	0,23139083	7,351522
200,8125	2,0061035	0,97005677	0,23169035	7,3643737
201,0127	2,0078402	0,97131491	0,23200057	7,3665566
201,21289	2,0107639	0,97256678	0,23227051	7,3613114
201,41309	2,0133429	0,97392213	0,23261748	7,3637586
201,61328	2,0139611	0,97535908	0,23295599	7,3611693
201,81348	2,0160322	0,97664022	0,23323664	7,3511896
202,01367	2,0189905	0,97787523	0,23354259	7,3607664
202,21387	2,0196784	0,97912747	0,23381716	7,3482604
202,41406	2,0216775	0,98027432	0,23412108	7,3468261
202,61426	2,0243025	0,98156703	0,23445421	7,3414865
202,81445	2,0262492	0,98285669	0,23473571	7,3414679
203,01465	2,0280564	0,98419398	0,23504798	7,3527856
203,21484	2,0300126	0,98553568	0,235347	7,3609681
203,41504	2,0316691	0,98674524	0,2356464	7,3385315
203,61523	2,0346613	0,98811883	0,23601604	7,3677187
203,81543	2,0372379	0,9894926	0,23631243	7,3514757
204,01563	2,0389199	0,99083281	0,23659965	7,3636298
204,21582	2,0411582	0,99212253	0,2368858	7,3647394
204,41602	2,0420825	0,99344087	0,23720141	7,3547635
204,61621	2,0446305	0,99461222	0,23750901	7,3365455
204,81641	2,0465536	0,99604505	0,23783846	7,3588362
205,0166	2,0501089	0,99726254	0,23812628	7,3601422
205,2168	2,0506978	0,99862307	0,23842148	7,369988
205,41699	2,0522892	0,99985939	0,23870918	7,3506527
205,61719	2,0542586	1,0011549	0,23905186	7,3642182
205,81738	2,0566959	1,0024685	0,23935315	7,3573694
206,01758	2,0575321	1,003612	0,23965314	7,3480339
206,21777	2,0597959	1,0049756	0,23997137	7,3475909
206,41797	2,0631571	1,0064018	0,24024642	7,3544641
206,61816	2,0645185	1,0077487	0,24058445	7,358645
206,81836	2,065345	1,0090041	0,2408403	7,3564534
207,01855	2,0678055	1,0102645	0,24116473	7,363204
207,21875	2,0706134	1,0115175	0,24148582	7,3514347
207,41895	2,0725961	1,0128897	0,24180955	7,3640757
207,61914	2,0738001	1,0142195	0,24210583	7,3612633
207,81934	2,076705	1,0155567	0,24237813	7,3580508
208,01953	2,0777316	1,0168321	0,24272667	7,3659406
208,21973	2,0815783	1,018144	0,24301615	7,3496847
208,41992	2,0812643	1,0194194	0,24329942	7,3485298
208,62012	2,0843959	1,0207413	0,24363948	7,3538523
208,82031	2,0866985	1,0221074	0,24391264	7,3601222
209,02051	2,0890045	1,0233902	0,24425794	7,3485522
209,2207	2,0908289	1,0246255	0,2445343	7,3586402
209,4209	2,092207	1,0258981	0,24487448	7,3474388
209,62109	2,0937896	1,0271732	0,24519092	7,3543243
209,82129	2,0961599	1,0285251	0,24543031	7,3568301
210,02148	2,0976639	1,0297993	0,24576846	7,3607574
210,22168	2,0998442	1,0311723	0,24611865	7,3642011
210,42188	2,1030135	1,0325931	0,24640372	7,3653774
210,62207	2,1039896	1,0339255	0,24676144	7,3654342
210,82227	2,1055412	1,035183	0,24704197	7,3417077
211,02246	2,1085982	1,0366411	0,24738477	7,3608303
211,22266	2,1108997	1,038029	0,24771732	7,3619804
211,42285	2,1129882	1,0392331	0,24795993	7,367651
211,62305	2,1148424	1,0406011	0,24833409	7,3606853
211,82324	2,1159458	1,0418775	0,24862848	7,3647909
212,02344	2,1190267	1,043128	0,2489801	7,3536816
212,22363	2,1202695	1,0444596	0,24928032	7,3472037
212,42383	2,121418	1,0459316	0,24959724	7,3589358
212,62402	2,1228254	1,0472857	0,24986143	7,3622561
212,82422	2,1270866	1,0486413	0,25023001	7,3648677
213,02441	2,1277893	1,0499699	0,25053129	7,3579926
213,22461	2,1308641	1,0513624	0,25085527	7,3630886
213,4248	2,1326547	1,0528191	0,25116679	7,3784909
213,625	2,1346092	1,0541226	0,25151759	7,3528571
213,8252	2,1378751	1,0555758	0,25181949	7,374661
214,02539	2,1392465	1,0566455	0,25213987	7,3490028
214,22559	2,1399856	1,0580078	0,25238785	7,3459644
214,42578	2,1428645	1,0593427	0,25274852	7,3700342
214,62598	2,1453257	1,0607079	0,25306019	7,3681793
214,82617	2,1469033	1,0618485	0,25337234	7,3390641
215,02637	2,1487494	1,0632991	0,25364238	7,359272
215,22656	2,1502132	1,0645478	0,25395703	7,3648429
215,42676	2,1532874	1,0658875	0,25429878	7,3584318
215,62695	2,1541185	1,0674101	0,25465065	7,3680377
215,82715	2,1573377	1,0687759	0,25495085	7,369895
216,02734	2,1580529	1,0700151	0,25527301	7,359004
216,22754	2,1605043	1,0714707	0,2556181	7,3590732
216,42773	2,1621346	1,0727429	0,25593406	7,3583097
216,62793	2,16434	1,0741282	0,2562418	7,362174
216,82813	2,166739	1,0755887	0,2565847	7,3714771
217,02832	2,1689141	1,0769682	0,25692573	7,3658638
217,22852	2,1703053	1,0784162	0,25723991	7,3886514
217,42871	2,1721358	1,0797497	0,25758246	7,3738794
217,62891	2,1743023	1,0809606	0,25784987	7,3602066
217,8291	2,176363	1,0823091	0,25820664	7,3526449
218,0293	2,1794243	1,0836889	0,25853416	7,3669958
218,22949	2,1802938	1,0850557	0,25883558	7,3601694
218,42969	2,1825309	1,086364	0,25916812	7,3652129
218,62988	2,1842015	1,0877892	0,25950485	7,3506112
218,83008	2,1871238	1,0891378	0,25982416	7,3675237
219,03027	2,1883945	1,0905217	0,2601338	7,3606591
219,23047	2,1904337	1,0917561	0,26046944	7,3495865
219,43066	2,1924818	1,0930263	0,26077145	7,3654327
219,63086	2,1938114	1,0943389	0,26111877	7,3460798
219,83105	2,1967726	1,0958848	0,26148137	7,3704796
220,03125	2,1980686	1,0973026	0,2618466	7,3512383
220,23145	2,2013927	1,098865	0,26214337	7,3754563
220,43164	2,2023602	1,1001184	0,26248652	7,3594117
220,63184	2,2049384	1,101583	0,26283243	7,3547621
220,83203	2,2073698	1,1029458	0,26318669	7,3686662
221,03223	2,2082109	1,1043041	0,26342666	7,3680024
221,23242	2,2107582	1,1056412	0,26375359	7,344305
221,43262	2,2132349	1,1070652	0,26412934	7,3782053
221,63281	2,2149134	1,1085851	0,26450661	7,3839626
221,83301	2,2156639	1,1098087	0,26481423	7,3629537
222,0332	2,2177153	1,1113231	0,26515582	7,3511071
222,2334	2,2200375	1,1126119	0,26550674	7,3579173
222,43359	2,2219539	1,1140215	0,26581889	7,3487978
222,63379	2,2247887	1,1154265	0,26619199	7,3781238
222,83398	2,2268844	1,1169196	0,26657057	7,3746719
223,03418	2,2292471	1,1183711	0,26688558	7,366374
223,23438	2,2306466	1,1197209	0,26719689	7,3647461
223,43457	2,2316833	1,1211325	0,26754147	7,3691392
223,63477	2,2353423	1,1224166	0,26788905	7,3591552
223,83496	2,2359319	1,1238437	0,26822242	7,3484263
224,03516	2,2381353	1,1251684	0,2685385	7,3536434
224,23535	2,239995	1,1265874	0,26885387	7,3440967
224,43555	2,2424877	1,1282457	0,26925775	7,3718081
224,63574	2,2442656	1,1297629	0,26962394	7,360589
224,83594	2,2466559	1,1311964	0,26997316	7,3556938
225,03613	2,2487605	1,1326452	0,27034399	7,3676257
225,23633	2,2496188	1,1340078	0,27066857	7,3512316
225,43652	2,2536497	1,1355	0,27100158	7,3620362
225,63672	2,2550988	1,136878	0,27132732	7,3648973
225,83691	2,2559924	1,1383148	0,27173549	7,3787642
226,03711	2,2584355	1,1397396	0,27209416	7,3755908
226,2373	2,2618723	1,141161	0,2724292	7,3676896
226,4375	2,2621822	1,1426774	0,27276054	7,3765993
226,6377	2,2645855	1,144145	0,27310121	7,3818216
226,83789	2,2662373	1,1454605	0,27342194	7,3513494
227,03809	2,2672939	1,1468234	0,27376902	7,3680739
227,23828	2,2713261	1,1482676	0,274093	7,3576865
227,43848	2,2733312	1,1497314	0,27444604	7,3609309
227,63867	2,2746325	1,1511279	0,27484563	7,3651819
227,83887	2,2766404	1,1524891	0,27516517	7,3585219
228,03906	2,2789443	1,1539508	0,27552921	7,3617406
228,23926	2,2799766	1,1553795	0,27583325	7,349967
228,43945	2,2823305	1,1568004	0,27615422	7,3712659
228,63965	2,2845526	1,1581053	0,2764889	7,3503995
228,83984	2,2864294	1,159638	0,27689576	7,3689566
229,04004	2,2880125	1,1611476	0,27721792	7,3719034
229,24023	2,2907054	1,1625073	0,27760592	7,3608899
229,44043	2,2919691	1,1640724	0,277922	7,3623004
229,64063	2,2947712	1,1655337	0,27832255	7,3585076
229,84082	2,2965467	1,1671532	0,27866724	7,3819079
230,04102	2,298696	1,1683873	0,27905563	7,3548989
230,24121	2,3012292	1,1699432	0,27938756	7,3729682
230,44141	2,3014526	1,1710632	0,27968648	7,3455029
230,6416	2,3041434	1,1727184	0,28004825	7,3795853
230,8418	2,3072028	1,1740263	0,28040737	7,3587446
231,04199	2,3091679	1,1756307	0,28077751	7,3723941
231,24219	2,3104568	1,1769234	0,2810986	7,3518863
231,44238	2,3125339	1,1785444	0,28145558	7,3704534
231,64258	2,3141778	1,1800623	0,28185695	7,3697309
231,84277	2,3157864	1,1814897	0,28218126	7,3609757
232,04297	2,318265	1,1829633	0,28253278	7,3603358
232,24316	2,3212166	1,1843579	0,28289264	7,3592138
232,44336	2,3217213	1,1857244	0,28323579	7,3422561
232,64355	2,3243606	1,1872783	0,28358921	7,3587112
232,84375	2,3262775	1,1886572	0,28393871	7,3627748
233,04395	2,3289633	1,1902101	0,28434685	7,3703403
233,24414	2,3307271	1,1915349	0,28463075	7,3502002
233,44434	2,3324056	1,1930287	0,2849392	7,3668513
233,64453	2,3350084	1,1944954	0,28533196	7,3600068
233,84473	2,3362164	1,1958636	0,28568038	7,3457899
234,04492	2,3384876	1,1973555	0,28605038	7,3495879
234,24512	2,3405063	1,1987181	0,28642562	7,3517246
234,44531	2,3425059	1,200285	0,28678069	7,3525815
234,64551	2,344594	1,20184	0,28713363	7,3564973
234,8457	2,3473704	1,2032419	0,28748789	7,3588891
235,0459	2,3489852	1,2047521	0,28784919	7,374969
235,24609	2,351042	1,2060714	0,28823778	7,3594246
235,44629	2,3525591	1,2074816	0,28858405	7,3492165
235,64648	2,3549676	1,20903	0,288968	7,3603735
235,84668	2,3565614	1,2107004	0,28933108	7,3738556
236,04688	2,3588884	1,2121843	0,28971717	7,3684978
236,24707	2,360148	1,2136528	0,2900998	7,3534045
236,44727	2,3621054	1,2153615	0,29048377	7,3588877
236,64746	2,3649621	1,2169639	0,29088905	7,366055
236,84766	2,3659821	1,218416	0,29122293	7,353488
237,04785	2,3682559	1,2199466	0,29163051	7,3551717
237,24805	2,3709095	1,2214557	0,29202053	7,3604259
237,44824	2,3722358	1,2227255	0,29233256	7,3434062
237,64844	2,3735428	1,224151	0,29270232	7,3384581
237,84863	2,3761773	1,225678	0,29306027	7,3475566
238,04883	2,3778911	1,2272162	0,29341999	7,3506579
238,24902	2,3815572	1,2289833	0,29381695	7,3757257
238,44922	2,3823805	1,2304461	0,29419875	7,3564935
238,64941	2,3850763	1,2319269	0,29459429	7,3431635
238,84961	2,3860316	1,2334152	0,29493088	7,3605447
239,0498	2,3890972	1,2350487	0,29538593	7,3636246
239,25	2,3903875	1,2364739	0,29572371	7,355536
239,4502	2,392797	1,2380983	0,29613832	7,3647728
239,65039	2,3942251	1,2394164	0,29644701	7,3467255
239,85059	2,396723	1,241074	0,29680032	7,3665004
240,05078	2,398427	1,2424835	0,29719988	7,3527546
240,25098	2,4009867	1,2439526	0,2975558	7,350533
240,45117	2,4025531	1,2454844	0,29795408	7,3674984
240,65137	2,405113	1,2469488	0,2983366	7,3485656
240,85156	2,4070179	1,2484334	0,29868966	7,3567295
241,05176	2,4080038	1,2500567	0,29907075	7,3513417
241,25195	2,4094348	1,2515057	0,29950526	7,3495836
241,45215	2,4133182	1,2531248	0,29988468	7,3567667
241,65234	2,415061	1,2546643	0,30026838	7,3489208
241,85254	2,4169106	1,2562829	0,30064127	7,3687673
242,05273	2,4184661	1,2577431	0,30100912	7,3558655
242,25293	2,4208033	1,2591302	0,30138293	7,3528557
242,45313	2,4221575	1,2606069	0,30178845	7,3397031
242,65332	2,4250908	1,2621096	0,30212769	7,3524675
242,85352	2,4264443	1,2635487	0,30251294	7,3477254
243,05371	2,4287117	1,2651639	0,30287924	7,3432345
243,25391	2,4314041	1,2667596	0,30329064	7,3623986
243,4541	2,4331582	1,2684798	0,30371788	7,3564467
243,6543	2,4355853	1,2700022	0,3041251	7,3766513
243,85449	2,4364953	1,2715203	0,30452883	7,3545485
244,05469	2,4384193	1,2731744	0,30490586	7,366199
244,25488	2,4404936	1,2747163	0,30533111	7,364995
244,45508	2,4444509	1,276306	0,30570695	7,3523626
244,65527	2,4446225	1,2777563	0,30611521	7,3506603
244,85547	2,4459589	1,2795546	0,30651897	7,3743048
245,05566	2,4489212	1,2809745	0,30686298	7,341465
245,25586	2,449965	1,282516	0,30720469	7,3344245
245,45605	2,4526672	1,2842488	0,3077077	7,3678989
245,65625	2,4551945	1,2857513	0,30807126	7,339972
245,85645	2,4565606	1,2872748	0,30845615	7,3389645
246,05664	2,4579315	1,2890174	0,30890033	7,3653693
246,25684	2,4618721	1,2905924	0,30930206	7,3613324
246,45703	2,4626172	1,292202	0,30967432	7,359344
246,65723	2,464242	1,293685	0,3100999	7,3533697
246,85742	2,467339	1,2953905	0,31049138	7,3685961
247,05762	2,469126	1,2969184	0,31090406	7,3536539
247,25781	2,4706345	1,2984545	0,31132296	7,3444781
247,45801	2,4731679	1,3001286	0,31175941	7,3541002
247,6582	2,4744577	1,3017792	0,31217951	7,3488851
247,8584	2,4778147	1,3033179	0,31248495	7,3465228
248,05859	2,4789405	1,3049283	0,3128998	7,3561339
248,25879	2,4803667	1,306482	0,3133125	7,349638
248,45898	2,4828529	1,3082378	0,31373474	7,3437696
248,65918	2,4854474	1,3098757	0,3141329	7,3613405
248,85938	2,4868221	1,3112808	0,31457373	7,3355789
249,05957	2,4880009	1,312948	0,31500313	7,3447113
249,25977	2,4910145	1,3145201	0,31538242	7,3557825
249,45996	2,4930124	1,3161515	0,31574908	7,356801
249,66016	2,4949992	1,317733	0,31616977	7,3553205
249,86035	2,4977975	1,3192432	0,31660047	7,3530622
250,06055	2,4980874	1,320668	0,31693971	7,3301411
250,26074	2,5005424	1,3224039	0,31739274	7,3401246
250,46094	2,5031452	1,3239895	0,31782201	7,3452063
250,66113	2,504106	1,3256711	0,31821573	7,3499789
250,86133	2,5069273	1,3273884	0,31868652	7,362361
251,06152	2,509129	1,3289012	0,31910864	7,3518114
251,26172	2,5105727	1,3304875	0,31948018	7,3323483
251,46191	2,5129092	1,3321347	0,3198249	7,3470955
251,66211	2,5153332	1,3335513	0,32024702	7,3348856
251,8623	2,5160809	1,3350564	0,32067975	7,3237548
252,0625	2,5190747	1,3368645	0,32110104	7,3487911
252,2627	2,5228655	1,3385782	0,32150564	7,3672266
252,46289	2,5241017	1,3400503	0,32192478	7,3528528
252,66309	2,524559	1,3416678	0,3222796	7,3382225
252,86328	2,5271254	1,3432989	0,32278261	7,3364091
253,06348	2,5289707	1,3447833	0,32316118	7,3309031
253,26367	2,5302367	1,3465265	0,32357568	7,3452039
253,46387	2,5331349	1,3480181	0,32400209	7,3368874
253,66406	2,5334311	1,3496354	0,32440704	7,3322854
253,86426	2,5375414	1,351281	0,32483917	7,337162
254,06445	2,5393791	1,3528649	0,32529098	7,3492203
254,26465	2,5410385	1,3545729	0,32567662	7,3473592
254,46484	2,5431962	1,3562026	0,32610089	7,3499908
254,66504	2,5449026	1,357796	0,32649663	7,3389926
254,86523	2,5468171	1,3596802	0,3269839	7,353756
255,06543	2,5496066	1,3613461	0,32740626	7,3500595
255,26563	2,5507355	1,3631771	0,32788539	7,353013
255,46582	2,5538027	1,3646879	0,32828733	7,3449435
255,66602	2,5545585	1,3663511	0,32871899	7,3380938
255,86621	2,5568275	1,3679931	0,32915425	7,3412619
256,06641	2,557981	1,3695884	0,32954487	7,3366404
256,2666	2,5608544	1,3712825	0,32998765	7,3427606
256,4668	2,5617266	1,3728961	0,33037004	7,3355813
256,66699	2,5645721	1,3745505	0,33078894	7,3489604
256,86719	2,5667624	1,3763489	0,33127868	7,3391042
257,06738	2,5689328	1,3781123	0,331707	7,3397403
257,26758	2,5699143	1,3796364	0,33214369	7,3219504
257,46777	2,571456	1,3811691	0,3325634	7,3233013
257,66797	2,5743179	1,3830951	0,33305937	7,3482714
257,86816	2,5768061	1,3847847	0,33345965	7,3416772
258,06836	2,5787044	1,3863084	0,33387855	7,3280592
258,26855	2,5809216	1,38808	0,33430114	7,3294168
258,46875	2,5828898	1,3896815	0,33474118	7,3351307
258,66895	2,5848305	1,3915234	0,33517307	7,355978
258,86914	2,5864487	1,393051	0,33561677	7,3364139
259,06934	2,5893557	1,394855	0,33606276	7,3452806
259,26953	2,5908256	1,3965906	0,33650944	7,3364935
259,46973	2,5940192	1,3983397	0,33699158	7,3407369
259,66992	2,5956674	1,3999281	0,33740067	7,3177347
259,87012	2,5973284	1,4016987	0,33786908	7,3371048
260,07031	2,5978713	1,4033365	0,33829752	7,3166132
260,27051	2,6010096	1,4049579	0,33875376	7,3167772
260,4707	2,6032376	1,406908	0,33920738	7,3351622
260,6709	2,6047306	1,4086071	0,33963391	7,3369193
260,87109	2,6065512	1,4099381	0,34005722	7,3246803
261,07129	2,6083016	1,4116741	0,34049639	7,3434148
261,27148	2,6094925	1,4134874	0,34093007	7,3360176
261,47168	2,6133096	1,4152042	0,34137583	7,3362455
261,67188	2,613759	1,4169571	0,34178218	7,3263626
261,87207	2,6172805	1,4186212	0,34226754	7,3326859
262,07227	2,6197548	1,4202554	0,34269825	7,3189492
262,27246	2,6205981	1,4219451	0,34319371	7,3174243
262,47266	2,6233144	1,4237436	0,3436521	7,3296194
262,67285	2,6251106	1,4254954	0,34406981	7,3327923
262,87305	2,6274383	1,4273428	0,34453189	7,346137
263,07324	2,6280718	1,4288589	0,34496009	7,3138795
263,27344	2,6309996	1,4304389	0,34534141	7,3295002
263,47363	2,6326947	1,4321548	0,34579122	7,3197255
263,67383	2,6353641	1,4339156	0,34628621	7,3281803
263,87402	2,6372952	1,4357963	0,34670988	7,3268013
264,07422	2,6382852	1,4375027	0,34719461	7,3121276
264,27441	2,6402998	1,4393461	0,34766492	7,3330703
264,47461	2,6422353	1,4409225	0,34812939	7,3219461
264,6748	2,6443081	1,4429293	0,34859255	7,3353324
264,875	2,648052	1,4446427	0,34902194	7,3251863
265,0752	2,6487529	1,4463681	0,34951919	7,324338
265,27539	2,6510053	1,4480188	0,34998307	7,3234882
265,47559	2,6534324	1,4497099	0,3504281	7,3193369
265,67578	2,6547992	1,4514787	0,35093573	7,3130484
265,87598	2,6578016	1,4531376	0,3513526	7,3238463
266,07617	2,6594191	1,4549118	0,35183007	7,3263798
266,27637	2,6609902	1,456803	0,35229298	7,3269453
266,47656	2,6631832	1,4584028	0,35276151	7,3196969
266,67676	2,6649415	1,4603584	0,35320342	7,3393636
266,87695	2,6668377	1,4620981	0,35364464	7,3298492
267,07715	2,6683159	1,4639353	0,35415739	7,3302073
267,27734	2,6709569	1,4655193	0,35460898	7,3006959
267,47754	2,6734047	1,467306	0,35509861	7,3087459
267,67773	2,6749015	1,4691298	0,35552239	7,3171539
267,87793	2,6762409	1,4707997	0,35596505	7,3096399
268,07813	2,6779521	1,4726405	0,35645443	7,3166013
268,27832	2,6808107	1,474311	0,35692748	7,3136396
268,47852	2,6827211	1,4759758	0,35737357	7,3005257
268,67871	2,685463	1,4777304	0,35780716	7,32129
268,87891	2,6866193	1,4796861	0,35834116	7,3170142
269,0791	2,688139	1,4815391	0,35874048	7,311832
269,2793	2,6913743	1,4835044	0,35926113	7,3233714
269,47949	2,6916206	1,4850979	0,35980278	7,306242
269,67969	2,6946502	1,4868528	0,36021426	7,3045087
269,87988	2,6973069	1,4886177	0,36073908	7,3025579
270,08008	2,6980221	1,4903034	0,36110741	7,3009205
270,28027	2,7011895	1,492173	0,36161554	7,3109584
270,48047	2,7037442	1,4938599	0,36203408	7,3126593
270,68066	2,7054608	1,4956249	0,36249343	7,3059115
270,88086	2,7067232	1,4973955	0,3629618	7,3216519
271,08105	2,709564	1,4994458	0,36347327	7,3194833
271,28125	2,7110255	1,5010998	0,36394978	7,3207402
271,48145	2,7130866	1,5028843	0,36440232	7,3114867
271,68164	2,7138491	1,5047871	0,36495504	7,3206072
271,88184	2,7164917	1,5063546	0,36537036	7,2948575
272,08203	2,7189178	1,5082554	0,36582255	7,3042502
272,28223	2,720834	1,5098929	0,36628547	7,2899165
272,48242	2,7214484	1,5118575	0,36675027	7,3067446
272,68262	2,7248609	1,5135669	0,36724612	7,2917991
272,88281	2,7272582	1,5153791	0,36766908	7,3188124
273,08301	2,7291989	1,5170302	0,3681612	7,3118815
273,2832	2,73068	1,5189955	0,3686519	7,3160949
273,4834	2,732491	1,5206983	0,36913809	7,301949
273,68359	2,7356796	1,5225356	0,3695682	7,3113008
273,88379	2,7380185	1,5244482	0,37010017	7,2997761
274,08398	2,7400236	1,5262753	0,37058395	7,3213096
274,28418	2,7409749	1,5281078	0,3710978	7,3040347
274,48438	2,7426953	1,5298694	0,37152994	7,296463
274,68457	2,745316	1,5316719	0,3720513	7,3013773
274,88477	2,7466416	1,5335323	0,37250409	7,2950912
275,08496	2,7499831	1,5352643	0,37296113	7,3019686
275,28516	2,7520185	1,5370668	0,37338254	7,2849011
275,48535	2,7531247	1,5388548	0,37384439	7,2924781
275,68555	2,7547264	1,5406402	0,37435144	7,298233
275,88574	2,7567701	1,5426099	0,37477869	7,3058662
276,08594	2,7588229	1,5442659	0,37524173	7,3052731
276,28613	2,7608104	1,5461444	0,37574005	7,3061833
276,48633	2,7628672	1,5480922	0,37623397	7,2980537
276,68652	2,7649343	1,5498348	0,37670141	7,2967958
276,88672	2,7681131	1,5517062	0,37722027	7,3009958
277,08691	2,7692156	1,5536039	0,37769309	7,3108854
277,28711	2,7707195	1,5554404	0,37815958	7,3042202
277,4873	2,7739091	1,5573312	0,37871063	7,3069553
277,6875	2,7751803	1,5590602	0,3791101	7,2954235
277,8877	2,7769518	1,560831	0,37960926	7,279067
278,08789	2,7788968	1,5626638	0,38008422	7,2928782
278,28809	2,7818699	1,5644404	0,38053796	7,2831197
278,48828	2,7821441	1,5663646	0,38107052	7,2871485
278,68848	2,7838807	1,5680928	0,3815313	7,301465
278,88867	2,7878494	1,5701212	0,38207936	7,2934747
279,08887	2,7884495	1,5718272	0,38251963	7,28089
279,28906	2,7897096	1,5737592	0,38298276	7,2858086
279,48926	2,7931809	1,5756518	0,38350198	7,3015265
279,68945	2,7946901	1,5775928	0,38401762	7,3042636
279,88965	2,7969849	1,5791129	0,38444701	7,2770529
280,08984	2,7987452	1,5809296	0,38491589	7,271997
280,29004	2,8009748	1,5828986	0,38546851	7,280715
280,49023	2,8039713	1,5848038	0,38592151	7,3005719
280,69043	2,805409	1,5865556	0,38639146	7,3009439
280,89063	2,8066106	1,5883849	0,38683245	7,2873087
281,09082	2,8094745	1,5902151	0,38730955	7,2994967
281,29102	2,811317	1,5920848	0,38780537	7,2832341
281,49121	2,8132553	1,5937655	0,38824466	7,2782345
281,69141	2,8147221	1,5958265	0,38875791	7,2903118
281,8916	2,8181565	1,5976816	0,38924909	7,2929001
282,0918	2,818625	1,5994743	0,38977271	7,282043
282,29199	2,8210199	1,6015573	0,39030004	7,2861547
282,49219	2,8234415	1,603476	0,39080757	7,278029
282,69238	2,8250475	1,6053649	0,3912743	7,2999434
282,89258	2,826757	1,6070647	0,39178291	7,2539535
283,09277	2,8281987	1,60928	0,39230987	7,2855377
283,29297	2,8306003	1,6111785	0,39279807	7,2819653
283,49316	2,8333969	1,6131921	0,39327279	7,2963676
283,69336	2,8354871	1,615113	0,39378676	7,2793188
283,89355	2,8363788	1,6169584	0,39432111	7,2687831
284,09375	2,8393011	1,6188123	0,39482135	7,2950196
284,29395	2,8412695	1,620661	0,39530191	7,2925801
284,49414	2,8430271	1,6225876	0,39577854	7,2809439
284,69434	2,8451717	1,6244165	0,39625922	7,2863202
284,89453	2,8470862	1,6265203	0,39680481	7,2794914
285,09473	2,8493209	1,6285392	0,39730564	7,2892089
285,29492	2,8504252	1,630231	0,3977564	7,2589822
285,49512	2,8533959	1,6322875	0,3983041	7,2559767
